Date,Close
9/9/2011 16:00,71.57
16/09/2011 16:00:00,76.03
23/09/2011 16:00:00,72.09
30/09/2011 16:00:00,72.64
7/10/2011 16:00,74
14/10/2011 16:00:00,75.99
21/10/2011 16:00:00,77.4
28/10/2011 16:00:00,75.43
4/11/2011 16:00,76.52
11/11/2011 16:00,77.42
18/11/2011 16:00:00,75.1
25/11/2011 16:00:00,75.39
2/12/2011 16:00,77.82
9/12/2011 16:00,77.42
16/12/2011 16:00:00,77.1
23/12/2011 16:00:00,81.41
30/12/2011 16:00:00,80.9
6/1/2012 16:00,79.98
13/01/2012 16:00:00,81.52
20/01/2012 16:00:00,82.78
27/01/2012 16:00:00,82.02
3/2/2012 16:00,84.59
10/2/2012 16:00,87.51
17/02/2012 16:00:00,87.99
24/02/2012 16:00:00,89.53
2/3/2012 16:00,88.5
9/3/2012 16:00,88.91
16/03/2012 16:00:00,89.32
23/03/2012 16:00:00,89.77
30/03/2012 16:00:00,89.86
5/4/2012 16:00,90.15
13/04/2012 16:00:00,89.3
20/04/2012 16:00:00,90.84
27/04/2012 16:00:00,91.3
4/5/2012 16:00,87.83
11/5/2012 16:00,85.21
18/05/2012 16:00:00,82.78
25/05/2012 16:00:00,82.71
1/6/2012 16:00,81.22
8/6/2012 16:00,83.29
15/06/2012 16:00:00,83.45
22/06/2012 16:00:00,85.35
29/06/2012 16:00:00,87.08
6/7/2012 16:00,86.86
13/07/2012 16:00:00,87.25
20/07/2012 16:00:00,87.71
27/07/2012 16:00:00,90.2
3/8/2012 16:00,89.39
10/8/2012 16:00,91.03
17/08/2012 16:00:00,92.4
24/08/2012 16:00:00,92.45
31/08/2012 16:00:00,91.14
7/9/2012 16:00,92.18
14/09/2012 16:00:00,92.52
21/09/2012 16:00:00,91.29
28/09/2012 16:00:00,93.38
5/10/2012 16:00,94.37
12/10/2012 16:00,92.96
19/10/2012 16:00:00,92.89
26/10/2012 16:00:00,92.84
2/11/2012 16:00,93.72
9/11/2012 16:00,89.98
16/11/2012 16:00:00,88.46
23/11/2012 16:00:00,91.83
30/11/2012 16:00:00,93.3
7/12/2012 16:00,91.9
14/12/2012 16:00:00,88.96
21/12/2012 16:00:00,93.13
28/12/2012 16:00:00,91.34
4/1/2013 16:00,93.9
11/1/2013 16:00,93.71
18/01/2013 16:00:00,93.97
25/01/2013 16:00:00,92.39
1/2/2013 16:00,87.22
8/2/2013 16:00,88.01
15/02/2013 16:00:00,87.87
22/02/2013 16:00:00,88.12
1/3/2013 16:00,88.17
8/3/2013 16:00,89.99
15/03/2013 16:00:00,92.74
22/03/2013 16:00:00,92.26
28/03/2013 16:00:00,96.52
5/4/2013 16:00,94.53
12/4/2013 16:00,97.18
19/04/2013 16:00:00,96.28
26/04/2013 16:00:00,98.97
3/5/2013 16:00,102.01
10/5/2013 16:00,101.94
17/05/2013 16:00:00,106.41
24/05/2013 16:00:00,107.06
31/05/2013 16:00:00,105.83
7/6/2013 16:00,107.36
14/06/2013 16:00:00,107.7
21/06/2013 16:00:00,105.06
28/06/2013 16:00:00,108.46
5/7/2013 16:00,108.66
12/7/2013 16:00,112.53
19/07/2013 16:00:00,115.55
26/07/2013 16:00:00,120
2/8/2013 16:00,123.77
9/8/2013 16:00,124.02
16/08/2013 16:00:00,122.2
23/08/2013 16:00:00,126
30/08/2013 16:00:00,122.42
6/9/2013 16:00,123.73
13/09/2013 16:00:00,127.25
20/09/2013 16:00:00,128
27/09/2013 16:00:00,129.24
4/10/2013 16:00,122.5
11/10/2013 16:00,126.17
18/10/2013 16:00:00,128.9
25/10/2013 16:00:00,134
1/11/2013 16:00,134.55
8/11/2013 16:00,138.11
15/11/2013 16:00:00,137.45
22/11/2013 16:00:00,140.88
29/11/2013 16:00:00,141.67
6/12/2013 16:00,138.19
13/12/2013 16:00:00,139.03
20/12/2013 16:00:00,144.21
27/12/2013 16:00:00,148.13
3/1/2014 16:00,147.06
10/1/2014 16:00,149.45
17/01/2014 16:00:00,153.82
24/01/2014 16:00:00,147.76
31/01/2014 16:00:00,150.91
7/2/2014 16:00,155.13
14/02/2014 16:00:00,162.89
21/02/2014 16:00:00,164.33
28/02/2014 16:00:00,162.3
7/3/2014 16:00,166.57
14/03/2014 16:00:00,162.42
21/03/2014 16:00:00,157.4
28/03/2014 16:00:00,160.54
4/4/2014 16:00,159.61
11/4/2014 16:00,153.82
17/04/2014 16:00:00,160.25
25/04/2014 16:00:00,161.09
2/5/2014 16:00,163.9
9/5/2014 16:00,165.18
16/05/2014 16:00:00,162.1
23/05/2014 16:00:00,162.64
30/05/2014 16:00:00,163.65
6/6/2014 16:00,167.17
13/06/2014 16:00:00,164.04
20/06/2014 16:00:00,165.4
27/06/2014 16:00:00,162.7
3/7/2014 16:00,159.9
11/7/2014 16:00,160.31
18/07/2014 16:00:00,162.49
25/07/2014 16:00:00,170.04
1/8/2014 16:00,167.12
8/8/2014 16:00,165.8
15/08/2014 16:00:00,169.16
22/08/2014 16:00:00,175.15
29/08/2014 16:00:00,174
5/9/2014 16:00,174.58
12/9/2014 16:00,174.43
19/09/2014 16:00:00,180.74
26/09/2014 16:00:00,181.58
3/10/2014 16:00,178.34
10/10/2014 16:00,174.47
17/10/2014 16:00:00,176.24
24/10/2014 16:00:00,181.33
31/10/2014 16:00:00,190.57
7/11/2014 16:00,186.15
14/11/2014 16:00:00,186.6
21/11/2014 16:00:00,187.93
28/11/2014 16:00:00,191.56
5/12/2014 16:00,189.87
12/12/2014 16:00,185.18
19/12/2014 16:00:00,192.85
26/12/2014 16:00:00,196.84
2/1/2015 16:00,193.31
9/1/2015 16:00,195.02
16/01/2015 16:00:00,194.71
23/01/2015 16:00:00,197.44
30/01/2015 16:00:00,188.37
6/2/2015 16:00,195.24
13/02/2015 16:00:00,196.95
20/02/2015 16:00:00,203.99
27/02/2015 16:00:00,200.05
6/3/2015 16:00,197.66
13/03/2015 16:00:00,197.11
20/03/2015 16:00:00,203.77
27/03/2015 16:00:00,202.23
2/4/2015 16:00,198.72
10/4/2015 16:00,200.4
17/04/2015 16:00:00,194.82
24/04/2015 16:00:00,195.37
1/5/2015 16:00,189
8/5/2015 16:00,190.48
15/05/2015 16:00:00,192.36
22/05/2015 16:00:00,192.86
29/05/2015 16:00:00,188.2
5/6/2015 16:00,189.33
12/6/2015 16:00,190.98
19/06/2015 16:00:00,191.14
26/06/2015 16:00:00,188.64
2/7/2015 16:00,187.3
10/7/2015 16:00,194.19
17/07/2015 16:00:00,201.18
24/07/2015 16:00:00,201.04
31/07/2015 16:00:00,207.1
7/8/2015 16:00,209.09
14/08/2015 16:00:00,211.96
21/08/2015 16:00:00,204.68
28/08/2015 16:00:00,203.9
4/9/2015 16:00,202.62
11/9/2015 16:00,206.81
18/09/2015 16:00:00,203.31
25/09/2015 16:00:00,203.89
2/10/2015 16:00,206.61
9/10/2015 16:00,213.26
16/10/2015 16:00:00,209.78
23/10/2015 16:00:00,219.32
30/10/2015 16:00:00,219.83
6/11/2015 16:00,216.63
13/11/2015 16:00:00,213.16
20/11/2015 16:00:00,226.06
27/11/2015 16:00:00,225.91
4/12/2015 16:00,218.39
11/12/2015 16:00,217.2
18/12/2015 16:00:00,212.18
24/12/2015 16:00:00,218.56
31/12/2015 16:00:00,217.15
8/1/2016 16:00,212.91
15/01/2016 16:00:00,215.99
22/01/2016 16:00:00,212.04
29/01/2016 16:00:00,211
5/2/2016 16:00,211.94
12/2/2016 16:00,206.08
19/02/2016 16:00:00,213.62
26/02/2016 16:00:00,217.24
4/3/2016 16:00,218.72
11/3/2016 16:00,217.05
18/03/2016 16:00:00,220.91
24/03/2016 16:00:00,218
1/4/2016 16:00,223.11
8/4/2016 16:00,226.3
15/04/2016 16:00:00,225.81
22/04/2016 16:00:00,226.83
29/04/2016 16:00:00,232.38
6/5/2016 16:00,240.26
13/05/2016 16:00:00,242.12
20/05/2016 16:00:00,240.07
27/05/2016 16:00:00,240.09
3/6/2016 16:00,238.92
10/6/2016 16:00,240.58
17/06/2016 16:00:00,237.56
24/06/2016 16:00:00,239.7
1/7/2016 16:00,249.35
8/7/2016 16:00,251.9
15/07/2016 16:00:00,256.98
22/07/2016 16:00:00,257.31
29/07/2016 16:00:00,252.73
5/8/2016 16:00,260.29
12/8/2016 16:00,264.15
19/08/2016 16:00:00,254.12
26/08/2016 16:00:00,244.44
2/9/2016 16:00,243.32
9/9/2016 16:00,237.94
16/09/2016 16:00:00,237.45
23/09/2016 16:00:00,245.84
30/09/2016 16:00:00,239.72
7/10/2016 16:00,233.53
14/10/2016 16:00:00,232.57
21/10/2016 16:00:00,230.52
28/10/2016 16:00:00,248
4/11/2016 16:00,236.28
11/11/2016 16:00,259.17
18/11/2016 16:00:00,263.09
25/11/2016 16:00:00,265.92
2/12/2016 16:00,267.62
9/12/2016 16:00,259.53
16/12/2016 16:00:00,250.08
23/12/2016 16:00:00,249.59
30/12/2016 16:00:00,249.94
6/1/2017 16:00,257.85
13/01/2017 16:00:00,254.53
20/01/2017 16:00:00,257.73
27/01/2017 16:00:00,253.5
3/2/2017 16:00,254.46
10/2/2017 16:00,260.55
17/02/2017 16:00:00,265.35
24/02/2017 16:00:00,266
3/3/2017 16:00,267.76
10/3/2017 16:00,268.66
17/03/2017 16:00:00,271.98
24/03/2017 16:00:00,267.42
31/03/2017 16:00:00,267.6
7/4/2017 16:00,270.23
13/04/2017 16:00:00,268
21/04/2017 16:00:00,273.09
28/04/2017 16:00:00,269.45
5/5/2017 16:00,273.03
12/5/2017 16:00,271.26
19/05/2017 16:00:00,272.79
26/05/2017 16:00:00,283.65
2/6/2017 16:00,281.76
9/6/2017 16:00,277
16/06/2017 16:00:00,281.11
23/06/2017 16:00:00,280.64
30/06/2017 16:00:00,277.61
7/7/2017 16:00,285.2
14/07/2017 16:00:00,288.13
21/07/2017 16:00:00,289.12
28/07/2017 16:00:00,290.41
4/8/2017 16:00,297
11/8/2017 16:00,303.75
18/08/2017 16:00:00,299.2
25/08/2017 16:00:00,302.8
1/9/2017 16:00,302.19
8/9/2017 16:00,302.9
15/09/2017 16:00:00,302.3
22/09/2017 16:00:00,308.54
29/09/2017 16:00:00,310.29
6/10/2017 16:00,316.46
13/10/2017 16:00:00,319.39
20/10/2017 16:00:00,320
27/10/2017 16:00:00,308
3/11/2017 16:00,309.99
10/11/2017 16:00,311.17
17/11/2017 16:00:00,309.7
24/11/2017 13:00:00,315.82
1/12/2017 16:00,313.57
8/12/2017 16:00,315.85
15/12/2017 16:00:00,322.82
22/12/2017 16:00:00,318.03
29/12/2017 16:00:00,321.05
5/1/2018 16:00,329.68
12/1/2018 16:00,336.25
19/01/2018 16:00:00,332
26/01/2018 16:00:00,344.9
2/2/2018 16:00,352.66
9/2/2018 16:00,341.42
16/02/2018 16:00:00,360.53
23/02/2018 16:00:00,358.69
2/3/2018 16:00,341.72
9/3/2018 16:00,340.49
16/03/2018 16:00:00,331.4
23/03/2018 16:00:00,336.31
29/03/2018 16:00:00,337.93
6/4/2018 16:00,334.66
13/04/2018 16:00:00,342.6
20/04/2018 16:00:00,351.99
27/04/2018 16:00:00,322.03
4/5/2018 16:00,311.44
11/5/2018 16:00,324.04
18/05/2018 16:00:00,320.45
25/05/2018 16:00:00,320.8
1/6/2018 16:00,316.63
8/6/2018 16:00,322.31
15/06/2018 16:00:00,310.14
22/06/2018 16:00:00,299.38
29/06/2018 16:00:00,295.43
6/7/2018 16:00,299.19
13/07/2018 16:00:00,318.37
20/07/2018 16:00:00,322.55
27/07/2018 16:00:00,324.09
3/8/2018 16:00,320.55
10/8/2018 16:00,313.12
17/08/2018 16:00:00,325.23
24/08/2018 16:00:00,321.29
31/08/2018 16:00:00,320.41
7/9/2018 16:00,328.53
14/09/2018 16:00:00,335.8
21/09/2018 16:00:00,337.66
28/09/2018 16:00:00,345.96
5/10/2018 16:00,347.21
12/10/2018 16:00,327.62
19/10/2018 16:00:00,328.14
26/10/2018 16:00:00,305.05
2/11/2018 16:00,299.28
9/11/2018 16:00,313.12
16/11/2018 16:00:00,301.24
23/11/2018 13:00:00,295.38
30/11/2018 16:00:00,300.43
7/12/2018 16:00,285.4
14/12/2018 16:00:00,287.7
21/12/2018 16:00:00,256.55
28/12/2018 16:00:00,261.26
4/1/2019 16:00,265.04
11/1/2019 16:00,277.73
18/01/2019 16:00:00,282.87
25/01/2019 16:00:00,287.04
1/2/2019 16:00,290.58
8/2/2019 16:00,301.5
15/02/2019 16:00:00,307.23
22/02/2019 16:00:00,307.13
1/3/2019 16:00,309.47
8/3/2019 16:00,300.95
15/03/2019 16:00:00,296.15
22/03/2019 16:00:00,294.01
29/03/2019 16:00:00,300.16
5/4/2019 16:00,302.58
12/4/2019 16:00,309.7
18/04/2019 16:00:00,314.26
26/04/2019 16:00:00,328.33
3/5/2019 16:00,334.07
10/5/2019 16:00,341.35
17/05/2019 16:00:00,337.99
24/05/2019 16:00:00,338.78
31/05/2019 16:00:00,338.54
7/6/2019 16:00,355.23
14/06/2019 16:00:00,350.14
21/06/2019 16:00:00,359.36
28/06/2019 16:00:00,363.54
5/7/2019 16:00,369.92
12/7/2019 16:00,369.45
19/07/2019 16:00:00,356.96
26/07/2019 16:00:00,369.46
2/8/2019 16:00,361.91
9/8/2019 16:00,377.01
16/08/2019 16:00:00,377
23/08/2019 16:00:00,376.89
30/08/2019 16:00:00,384.11
6/9/2019 16:00,386.56
13/09/2019 16:00:00,384.86
20/09/2019 16:00:00,388.25
27/09/2019 16:00:00,387.87
4/10/2019 16:00,384.95
11/10/2019 16:00,381.47
18/10/2019 16:00:00,372.48
25/10/2019 16:00:00,370.73
1/11/2019 16:00,379.17
8/11/2019 16:00,381.86
15/11/2019 16:00:00,393.55
22/11/2019 16:00:00,390.74
29/11/2019 13:00:00,391.03
6/12/2019 16:00,386.86
13/12/2019 16:00:00,386.47
20/12/2019 16:00:00,386.47
27/12/2019 16:00:00,393.6
3/1/2020 16:00,413.74
10/1/2020 16:00,413.83
17/01/2020 16:00:00,425.66
24/01/2020 16:00:00,432.5
31/01/2020 16:00:00,428.12
7/2/2020 16:00,439.17
14/02/2020 16:00:00,437.85
21/02/2020 16:00:00,427.8
28/02/2020 16:00:00,369.87
6/3/2020 16:00,382.47
13/03/2020 16:00:00,328.59
20/03/2020 16:00:00,291.22
27/03/2020 16:00:00,348.38
3/4/2020 16:00,350.5
9/4/2020 16:00,371
17/04/2020 16:00:00,401.51
24/04/2020 16:00:00,381.77
1/5/2020 16:00,383.47
8/5/2020 16:00,378.4
15/05/2020 16:00:00,360.4
22/05/2020 16:00:00,369
29/05/2020 16:00:00,388.44
5/6/2020 16:00,410.75
12/6/2020 16:00,381.87
19/06/2020 16:00:00,372.2
26/06/2020 16:00:00,356.76
2/7/2020 16:00,362
10/7/2020 16:00,349.25
17/07/2020 16:00:00,368.5
24/07/2020 16:00:00,386.21
31/07/2020 16:00:00,378.97
7/8/2020 16:00,385.62
14/08/2020 16:00:00,391.42
21/08/2020 16:00:00,389.57
28/08/2020 16:00:00,395.59
4/9/2020 16:00,385.02
11/9/2020 16:00,389.45
18/09/2020 16:00:00,395.14
25/09/2020 16:00:00,386.7
2/10/2020 16:00,380.58
9/10/2020 16:00,385.93
16/10/2020 16:00:00,386.5
23/10/2020 16:00:00,374.33
30/10/2020 16:00:00,350.13
6/11/2020 16:00,361.27
13/11/2020 16:00:00,375.14
20/11/2020 16:00:00,368.02
27/11/2020 13:00:00,374.34
4/12/2020 16:00,366.61
11/12/2020 16:00,361.71
18/12/2020 16:00:00,356.03
24/12/2020 13:00:00,351.97
31/12/2020 16:00:00,354.98
8/1/2021 16:00,336.1
15/01/2021 16:00:00,347.27
22/01/2021 16:00:00,339.88
29/01/2021 16:00:00,321.82
5/2/2021 16:00,337.04
12/2/2021 16:00,337.73
19/02/2021 16:00:00,335.42
26/02/2021 16:00:00,330.25
5/3/2021 16:00,340.43
12/3/2021 16:00,340.19
19/03/2021 16:00:00,355.07
26/03/2021 16:00:00,364.71
1/4/2021 16:00,371.02
9/4/2021 16:00,386.23
16/04/2021 16:00:00,391.81
23/04/2021 16:00:00,377.29
30/04/2021 16:00:00,380.56
7/5/2021 16:00,390.34
14/05/2021 16:00:00,390.78
21/05/2021 16:00:00,387.22
28/05/2021 16:00:00,382.2
4/6/2021 16:00,394.1
11/6/2021 16:00,387.72
18/06/2021 16:00:00,379.19
25/06/2021 16:00:00,382.01
2/7/2021 16:00,381.49
9/7/2021 16:00,383.11
16/07/2021 16:00:00,377.14
23/07/2021 16:00:00,380.77
30/07/2021 16:00:00,371.67
6/8/2021 16:00,362.05
13/08/2021 16:00:00,357.98
20/08/2021 16:00:00,357.17
27/08/2021 16:00:00,361.99
3/9/2021 16:00,356
10/9/2021 16:00,345.88
17/09/2021 16:00:00,340.98
24/09/2021 16:00:00,349.52
1/10/2021 16:00,347.8
8/10/2021 16:00,353.75
15/10/2021 16:00:00,365.62
22/10/2021 16:00:00,374.6
29/10/2021 16:00:00,332.32
5/11/2021 16:00,339.89
12/11/2021 16:00,339.06
19/11/2021 16:00:00,341.44
26/11/2021 13:00:00,342.72
3/12/2021 16:00,333.81
10/12/2021 16:00,344.88
17/12/2021 16:00:00,344.14
23/12/2021 16:00:00,347.02
31/12/2021 16:00:00,355.41
7/1/2022 16:00,360.14
14/01/2022 16:00:00,372.62
21/01/2022 16:00:00,371.2
28/01/2022 16:00:00,393.15
4/2/2022 16:00,389.33
11/2/2022 16:00,396.19
18/02/2022 16:00:00,386.46
25/02/2022 16:00:00,409.49
4/3/2022 16:00,458.15
11/3/2022 16:00,439.04
18/03/2022 16:00:00,426.18
25/03/2022 16:00:00,453.66
1/4/2022 16:00,445.98
8/4/2022 16:00,461.52
14/04/2022 16:00:00,467.66
22/04/2022 16:00:00,445.79
29/04/2022 16:00:00,432.12
6/5/2022 16:00,449.43
13/05/2022 16:00:00,435.17
20/05/2022 16:00:00,424.15
27/05/2022 16:00:00,450.56
3/6/2022 16:00,442.69
10/6/2022 16:00,430.19
17/06/2022 16:00:00,404.01
24/06/2022 16:00:00,419.04
1/7/2022 16:00,433.52
8/7/2022 16:00,420.35
15/07/2022 16:00:00,398.38
22/07/2022 16:00:00,394.74
29/07/2022 16:00:00,413.81
5/8/2022 16:00,426.41
12/8/2022 16:00,434.24
19/08/2022 16:00:00,440.03
26/08/2022 16:00:00,431.13
2/9/2022 16:00,418.57
9/9/2022 16:00,421.53
16/09/2022 16:00:00,414.29
23/09/2022 16:00:00,413.07
30/09/2022 16:00:00,386.29
7/10/2022 16:00,403.96
14/10/2022 16:00:00,389.41
21/10/2022 16:00:00,454.61
28/10/2022 16:00:00,484.87
4/11/2022 16:00,481.67
11/11/2022 16:00,463.86
18/11/2022 16:00:00,476.82
25/11/2022 13:00:00,483.46
2/12/2022 16:00,496.23
9/12/2022 16:00,483.58
16/12/2022 16:00:00,481.79
23/12/2022 16:00:00,483.29
30/12/2022 16:00:00,486.49
